stamp,topic,COVARIANCE_TYPE_APPROXIMATED,COVARIANCE_TYPE_DIAGONAL_KNOWN,COVARIANCE_TYPE_KNOWN,COVARIANCE_TYPE_UNKNOWN,SLOT_TYPES,altitude,get_fields_and_field_types,header.SLOT_TYPES,header.frame_id,header.get_fields_and_field_types,header.stamp.SLOT_TYPES,header.stamp.get_fields_and_field_types,header.stamp.nanosec,header.stamp.sec,latitude,longitude,position_covariance,position_covariance_type,status.SERVICE_COMPASS,status.SERVICE_GALILEO,status.SERVICE_GLONASS,status.SERVICE_GPS,status.SLOT_TYPES,status.STATUS_FIX,status.STATUS_GBAS_FIX,status.STATUS_NO_FIX,status.STATUS_SBAS_FIX,status.get_fields_and_field_types,status.service,status.status
1696274234.4659393,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.08900798112154,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,465939338,1696274234,42.29887820055786,-83.69953466187683,"[2.65535182e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.45492013e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.58061385e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.533241,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0915239341557,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,533240949,1696274234,42.29887819096919,-83.69953466137105,"[2.68662562e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.53141632e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.60594209e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.5695086,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.08956534042954,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,569508531,1696274234,42.298878194849046,-83.69953466422754,"[2.71752124e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.60551805e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.63132844e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.617259,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09061511047184,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,617259134,1696274234,42.298878192431175,-83.69953466191187,"[2.74797197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.68108159e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.65616901e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.665949,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0899709975347,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,665949173,1696274234,42.298878198960644,-83.69953466116539,"[2.77970096e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.75787666e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.68163662e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.7179482,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09122938197106,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,717948201,1696274234,42.29887819064004,-83.69953465869646,"[2.81035790e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.83312407e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.70682497e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.7675924,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09024045895785,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,767592325,1696274234,42.29887819460928,-83.69953466050924,"[2.84183331e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.90937687e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.73188483e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.8187785,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09024338983,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,818778421,1696274234,42.298878195372076,-83.69953466716986,"[2.87371065e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.98666251e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.75754213e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.8667629,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.08981880079955,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,866762770,1696274234,42.29887819434415,-83.69953466319548,"[2.90396880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.06261860e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.78274441e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.9157577,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.08973487187177,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,915757752,1696274234,42.29887818946644,-83.69953466028569,"[2.93459478e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.13942654e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.80818821e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274234.967542,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.08996526151896,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,967541874,1696274234,42.2988781932512,-83.69953466018546,"[2.96531751e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.21738050e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.83385870e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.0560565,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0905973687768,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,56056534,1696274235,42.29887819750912,-83.69953466282224,"[2.99651833e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.29369300e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.85982064e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.079735,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09157219715416,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,79735063,1696274235,42.2988781956689,-83.6995346652261,"[3.09027626e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.49506823e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.92489554e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.1227937,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.09081240929663,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,122793727,1696274235,42.29887818845955,-83.6995346615124,"[3.12384456e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.57654748e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.95156183e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.1670084,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0895309727639,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,167008368,1696274235,42.298878184849954,-83.69953466201929,"[3.15548550e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.65398599e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.97677785e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.2187033,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0900070006028,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,218703345,1696274235,42.29887819012464,-83.69953466313957,"[3.18661396e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.73148325e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00218736e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
1696274235.2660208,/vehicle/gps/fix,1,2,3,0,"(<rosidl_parser.definition.NamespacedType object at 0x7fae4202f850>, <rosidl_parser.definition.NamespacedType object at 0x7fae4202f880>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8b0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f8e0>, <rosidl_parser.definition.BasicType object at 0x7fae4202f910>, <rosidl_parser.definition.Array object at 0x7fae4202f970>, <rosidl_parser.definition.BasicType object at 0x7fae4202f9a0>)",266.0893506882712,<bound method NavSatFix.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_fix.NavSatFix'>>,"(<rosidl_parser.definition.NamespacedType object at 0x7fae42087b20>, <rosidl_parser.definition.UnboundedString object at 0x7fae42405be0>)",,<bound method Header.get_fields_and_field_types of <class 'std_msgs.msg._header.Header'>>,"(<rosidl_parser.definition.BasicType object at 0x7fae420d78e0>, <rosidl_parser.definition.BasicType object at 0x7fae420d7910>)",<bound method Time.get_fields_and_field_types of <class 'builtin_interfaces.msg._time.Time'>>,266020828,1696274235,42.29887818980702,-83.699534661415,"[3.21768548e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.80955061e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.02773818e-04]",2,4,8,2,1,"(<rosidl_parser.definition.BasicType object at 0x7fae4202fee0>, <rosidl_parser.definition.BasicType object at 0x7fae4202ff10>)",0,2,-1,1,<bound method NavSatStatus.get_fields_and_field_types of <class 'sensor_msgs.msg._nav_sat_status.NavSatStatus'>>,0,0
